x,y,orth.reg.n.observations,orth.reg.slope,orth.reg.intercept,orth.reg.ssq,orth.reg.mse,orth.reg.r.squared,deming.reg.slope,deming.reg.slope.lower.ci,deming.reg.slope.upper.ci,deming.reg.intercept,deming.reg.intercept.lower.ci,deming.reg.intercept.upper.ci,reg.n.observations,reg.slope,reg.intercept,reg.r.squared,reg.r.pearson,reg.r.pvalue,reg.df
Caenorhabditis elegans:EC10:2:Growth,"Daphnia magna:EC50:1:Intoxication, Immobile",5,4.33386546060176,-3.9283302480756,0.600619145547981,2.37633641539003,0.829265539697479,4.3338813571767,-17.8271596335284,26.4949223478818,-3.92834630665958,-21.331055358835,13.4743627455158,5,1.427,-0.992,0.297,0.545,0.342,3
Caenorhabditis elegans:EC10:2:Growth,Eurytemora affinis:LC50:4:Mortality,5,4.62703747748866,-4.52944004645467,1.55032394904485,6.94838940926362,0.363516867397976,4.62703277514869,-83.6044517438397,92.8585172941371,-4.52943554483722,-104.150135983883,95.0912648942088,5,0.224,-0.315,0.025,0.159,0.798,3
Caenorhabditis elegans:EC10:2:Growth,"Rat:LOEL:NA:DART, In life observation",7,2.92294368176465,-2.87653768442678,1.25627934373876,1.71277532170008,0.653010394521609,2.92294357534988,-2.65085625970467,8.49674341040442,-2.87653753313084,-10.9726433046549,5.21956823839324,7,0.827,0.104,0.218,0.467,0.291,5
Caenorhabditis elegans:EC10:2:Growth,Rat:LD50:NA:Acute Oral Toxicity,12,3.38867943483738,-1.20717541447353,5.75974407092921,5.99164495642408,0.283125090488702,3.3886739393983,-16.6392424898094,23.416590368606,-1.20716905571011,-26.0102840367538,23.5959459253336,12,0.202,2.481,0.025,0.158,0.623,10
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC50:5:Mortality,11,-5.04087042297148,3.99633010848202,4.91369700835717,11.7975071605206,0.748424331558299,-5.04087064724542,-13.8452366784513,3.76349538396042,3.99633037426946,-8.03018151370305,16.022842262242,11,-0.927,-0.879,0.157,-0.396,0.228,9
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC20:5:Mortality,9,-6.57904139609933,5.49868751016077,3.63189178904924,17.8704352934775,0.74654720466144,-6.57903165182005,-28.7121331168311,15.554069813191,5.49867592733886,-25.7354216448878,36.7327734995655,9,-0.772,-1.403,0.1,-0.316,0.407,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC10:5:Mortality,9,-7.64505839131277,6.34395407218544,3.79198174369684,25.0468474490672,0.71689635667448,-7.64506351230817,-78.687108772129,63.3969817475127,6.34396015940606,-90.3616254753601,103.049545794172,9,-0.6,-2.03,0.065,-0.256,0.507,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC5:5:Mortality,9,-10.1371616372158,8.89720067629254,3.94266679935605,45.4554637811364,0.694021740966844,-10.1371725808216,-104.313670111822,84.0393249501786,8.8972136847289,-113.410021780938,131.204449150396,9,-0.425,-2.648,0.034,-0.185,0.634,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:BMD:5:Mortality,6,-7.99196720359577,7.52121189809057,1.61457033010671,17.456610567089,0.848015338260014,-7.99196318371986,-54.7876375755815,38.8037112081418,7.52120717033425,-54.2938733505072,69.3362876911757,6,-1.173,-0.499,0.135,-0.367,0.474,4
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC50:6:TERATOSCORE,11,-4.29049338828239,4.35794346743597,4.11773320945771,7.265303586774,0.817672743920884,-4.2905122746208,-7.34749419641757,-1.23353035282403,4.35796584967002,-0.978082771384952,9.69401447072499,11,-1.356,0.88,0.283,-0.532,0.092,9
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC20:6:TERATOSCORE,9,-2.59437659529834,2.34877228814636,4.05650397403911,3.48444222508542,0.100521802929617,-2.59438333007917,-43.3350286471954,38.1462619870371,2.34877897500916,-42.0753050895267,46.772863039545,9,-0.073,-0.155,0.005,-0.068,0.863,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC10:6:TERATOSCORE,9,-4.41067004803396,3.75697581640578,3.92917361077434,8.92970637752235,0.389008478199759,-4.41066814751765,-91.0602005974673,82.238864302432,3.75697392941167,-77.6324907683673,85.1464386271907,9,-0.258,-0.366,0.032,-0.179,0.645,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:AC5:6:TERATOSCORE,9,-5.81110946085261,4.74939667654669,3.84818153874452,14.8663775135752,0.595296042888352,-5.8111090933183,-43.9567896936566,32.33457150702,4.74939631162739,-32.5577705261044,42.0565631493592,9,-0.453,-0.57,0.058,-0.24,0.533,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:BMD:6:TERATOSCORE,9,2.53137152433427,-1.8762266908286,2.74476365971327,2.25919721707266,0.658515732173953,2.53138491030991,0.206162334058997,4.85660748656082,-1.87623998156286,-5.00758846187227,1.25510849874655,9,0.867,-0.223,0.263,0.513,0.158,7
Caenorhabditis elegans:EC10:2:Growth,Danio rerio:ACC:6:TERATOSCORE,8,1.17903150094121,-0.896040447951457,2.43658141893553,0.72796381010971,0.372124398783914,1.17904488312491,-0.899517841402728,3.25760760765255,-0.896052588054947,-3.21146114104617,1.41935596493627,8,0.391,-0.181,0.135,0.368,0.37,6
Caenorhabditis elegans:EC50:2:Growth,Rat:LD50:NA:Mortality,9,13.502959394562,-18.6689888641367,2.21550825945378,45.1298816835476,0.708894515159438,13.502964521264,-243.88433727379,270.890266316318,-18.6689968630464,-409.025058283492,371.687064557399,9,0.349,1.854,0.021,0.146,0.707,7
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:NOEC:21:Reproduction,5,-3.26926170506418,1.78130393211972,0.46903816518067,1.09643037810013,0.831514394418776,-3.26926216949609,-163.552705806083,157.014181467091,1.78130450034666,-162.645039517047,166.20764851774,5,-1.497,-0.387,0.412,-0.642,0.243,3
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:EC50:2:Intoxication,10,74.3190709831213,-117.668136492097,2.36809553003527,1308.21277092251,0.754055945075781,74.3190629466793,-629.456651025435,778.094776918793,-117.668123872382,-1255.65414935396,1020.3179016092,10,0.082,-1.093,0.001,0.031,0.933,8
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:EC50:1:Intoxication,6,-4.33257667854911,4.8958946619139,0.959860136792236,3.16293443035705,0.805015568793612,-4.33255767088982,-9.63929643784371,0.974181096064059,4.89586663585001,-2.27942892382794,12.071162195528,6,-1.276,0.39,0.261,-0.511,0.3,4
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:LC50:2:Mortality,11,6.61217839773604,-10.5681348232285,2.65589418729261,10.7976351602165,0.573356275190095,6.61217814659778,-177.260683370415,190.485039663611,-10.5681344558369,-293.127352911163,271.991083999489,11,0.375,-1.444,0.041,0.203,0.55,9
Caenorhabditis elegans:EC50:2:Growth,Poecilia reticulata:LC50:4:Mortality,6,-0.940480415839806,2.05629783791823,0.370451092893076,0.116352724791722,0.433938965360175,-0.94049908670039,-7.43223784381503,5.55123967041425,2.05633171815983,-10.5338267045183,14.646490140838,6,-0.422,1.115,0.188,-0.433,0.391,4
Caenorhabditis elegans:EC50:2:Growth,Oncorhynchus mykiss:LC50:4:Mortality,11,5.66243413049268,-8.75859957946819,2.7684259900361,8.32117383980767,0.68388594045812,5.66243289436672,-8.89327808120304,20.2181438699365,-8.75859774111319,-30.8957448296874,13.378549347461,11,0.655,-1.312,0.093,0.306,0.361,9
Caenorhabditis elegans:EC50:2:Growth,Oncorhynchus mykiss:LC50:2:Mortality,5,1.74889379573026,-3.18010253246132,1.05376982963517,0.855372265196242,0.433264539554694,1.74889534741014,-17.0591006711197,20.55689136594,-3.18010486873572,-35.1626946824332,28.8024849449617,5,0.479,-1.267,0.146,0.383,0.525,3
Caenorhabditis elegans:EC50:2:Growth,Poecilia reticulata:LC50:2:Mortality,5,2.14046374180035,-3.24960375610188,0.951551031306458,1.062232598317,0.627565571857054,2.14045215346983,-3.88676717625514,8.1676714831948,-3.24958519457228,-13.7831252053071,7.28395481616256,5,0.806,-1.112,0.277,0.526,0.363,3
Caenorhabditis elegans:EC50:2:Growth,Lepomis macrochirus:LC50:4:Mortality,10,-11.6116908426217,18.4511653821396,2.29432149808816,31.1640819055196,0.693405960790687,-11.6117039202545,-75.317872013875,52.094464173366,18.4511859180937,-83.9381510469162,120.840522883104,10,-0.374,0.805,0.026,-0.162,0.654,8
Caenorhabditis elegans:EC50:2:Growth,Lepomis macrochirus:LC50:2:Mortality,5,-5.0723783002121,8.58006361227127,0.52073004002917,2.7837208996728,0.856793018968355,-5.07238373811607,-13.0393251386118,2.89455766237964,8.58007240369021,-5.01296967845325,22.1731144858337,5,-1.569,2.915,0.285,-0.533,0.355,3
Caenorhabditis elegans:EC50:2:Growth,Carassius auratus:LC50:4:Mortality,8,1.73998159623987,-2.13531960648036,0.337560411552416,0.169942086824688,0.928493964466395,1.73999347198808,1.34409792330639,2.13588902066977,-2.13533653227464,-2.66515966934186,-1.60551339520742,8,1.506,-1.802,0.824,0.907,0.002,6
Caenorhabditis elegans:EC50:2:Growth,Carassius auratus:LC50:2:Mortality,5,0.396768701265986,0.195243517766753,0.46732487917541,0.108178737257281,0.500847146543805,0.396756761594875,-1.16288828371451,1.95640180690426,0.195261750915063,-2.28157213190077,2.67209563373089,5,0.252,0.417,0.136,0.369,0.541,3
Caenorhabditis elegans:EC50:2:Growth,Ictalurus punctatus:LC50:4:Mortality,7,1.09580886664311,-1.28971057755192,0.702631016841761,0.220906897815979,0.640017098467902,1.09580763951637,0.336517990456495,1.85509728857624,-1.28970869374807,-2.50617557857297,-0.0732418089231621,7,0.677,-0.647,0.408,0.638,0.123,5
Caenorhabditis elegans:EC50:2:Growth,Lepomis macrochirus:EC50:4:Mortality/Growth,7,-14.3865630950176,25.6315885090994,1.73262713762073,51.477143744303,0.612778021608612,-14.3865623892743,-77.856016870706,49.0828920921574,25.6315872757088,-86.941532911452,138.20470746287,7,-0.216,0.866,0.011,-0.107,0.82,5
Caenorhabditis elegans:EC50:2:Growth,Ictalurus punctatus:EC50:4:Mortality/Growth,5,14.0956539992881,-22.1035395678776,1.43404938851416,57.2723364596872,0.334915062947573,14.0956695955476,-124.481428901266,152.672768092362,-22.1035648447113,-230.845061223849,186.637931534427,5,0.071,0.627,0.003,0.05,0.936,3
Caenorhabditis elegans:EC50:2:Growth,Cyprinodon variegatus:EC50:4:Mortality/Growth,5,-3.25199562637193,5.60522520201931,1.18988155806076,2.75468897748378,0.271372164433416,-3.25200172015158,-4035.85468417668,4029.35068073638,5.60523595596753,-8121.99015001542,8133.20062192735,5,-0.197,0.213,0.024,-0.156,0.802,3
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:LC50:1:Mortality,7,9.43137999750019,-15.0050877203735,1.74369368912727,22.4066952329684,0.688673942775758,9.43139767804695,-86.4985726579667,105.361368014061,-15.0051146452735,-164.649508322107,134.63927903156,7,0.442,-1.316,0.038,0.195,0.675,5
Caenorhabditis elegans:EC50:2:Growth,Salvelinus fontinalis:LC50:4:Mortality,6,1.88933923058179,-2.76088003152688,1.93051491697536,1.47028103857852,0.28750621842085,1.8893497205225,-10.8328835239366,14.6115829649816,-2.76089518022636,-20.2396884672788,14.7178981068261,6,0.284,-0.442,0.058,0.241,0.646,4
Caenorhabditis elegans:EC50:2:Growth,Cyprinus carpio:LC50:2:Mortality,5,1.27982164156421,-1.00998282385882,1.16578597289326,0.615055490579003,0.126448303935493,1.27982629391043,-7.42054871017762,9.98020129799847,-1.00998946368928,-13.191715199987,11.1717362726085,5,0.127,0.636,0.015,0.123,0.844,3
Caenorhabditis elegans:EC50:2:Growth,Pimephales promelas:LC50:2:Mortality,5,1.70902917666717,-2.18152668842502,0.0518713328487368,0.04067522442031,0.981436203763909,1.70901158535748,1.0612827120811,2.35674045863386,-2.18150020221037,-3.25949179797622,-1.10350860644453,5,1.648,-2.09,0.952,0.976,0.005,3
Caenorhabditis elegans:EC50:2:Growth,Pimephales promelas:LC50:4:Mortality,7,1.0053763046222,-1.05213208966747,0.375258682890088,0.107794746069181,0.796690830021452,1.00537921116582,0.376104461465746,1.63465396086589,-1.05213655160108,-2.2753949487251,0.171121845522938,7,0.8,-0.737,0.635,0.797,0.032,5
Caenorhabditis elegans:EC50:2:Growth,Salmo trutta:LC50:4:Mortality,5,21.9738676098297,-37.2828789350209,0.916387512867263,88.6789768235696,0.8343985544415,21.9738671887066,-72.4125494950559,116.360283872469,-37.282878222763,-189.58029101904,115.014534573514,5,0.448,-0.876,0.019,0.136,0.827,3
Caenorhabditis elegans:EC50:2:Growth,Cyprinus carpio:LC50:4:Mortality,6,-1.77698773239452,3.79936501336941,0.690674983085787,0.478601549011228,0.468491036973592,-1.7769881525264,-5.95847179533746,2.40449549028465,3.79936574076487,-3.89089446285404,11.4896259443838,6,-0.529,1.639,0.17,-0.413,0.416,4
Caenorhabditis elegans:EC50:2:Growth,Oryzias latipes:LC50:2:Mortality,6,0.874207676530821,-0.816389877598308,1.06703904058632,0.313751992627843,0.39297721757404,0.87422020118024,-1.49443433447619,3.24287473683667,-0.816405757189854,-3.63746403082161,2.0046525164419,6,0.37,-0.177,0.152,0.39,0.445,4
Caenorhabditis elegans:EC50:2:Growth,Tilapia mossambica:LC50:4:Mortality,6,2.63203167251792,-4.09389081099364,0.84199954917747,1.11250463610488,0.399845318486744,2.63203671900493,-7.03518930693545,12.2992627449453,-4.09389954823019,-21.2690289364203,13.0812298399599,6,0.379,-0.193,0.077,0.278,0.593,4
Caenorhabditis elegans:EC50:2:Growth,Echinogammarus tibaldii:LC50:4:Mortality,5,-1.76132461022171,1.67346187469394,0.375638233593645,0.308193469280745,0.84349204933153,-1.76132068850521,-3.35796896882464,-0.16467240818579,1.67345581995403,-1.4372597900194,4.78417142992746,5,-1.276,0.924,0.645,-0.803,0.102,3
Caenorhabditis elegans:EC50:2:Growth,Gammarus italicus:LC50:4:Mortality,5,-1.51312755679367,1.41622164683446,1.03908968857297,0.683628536748868,0.33869371011989,-1.51313381747131,-6.33570845251155,3.30944081756894,1.41623131269754,-5.95697385827077,8.78943648366585,5,-0.359,-0.365,0.099,-0.314,0.606,3
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:LC50:4:Mortality,9,4.35904998634583,-6.01496121854962,1.42102232027102,3.15803528712337,0.827069681638718,4.35906608146426,-4.17005618581397,12.8881883487425,-6.01498517738992,-19.7663678813396,7.73639752655978,9,1.41,-1.625,0.291,0.54,0.134,7
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:LC50:2:Mortality,5,1.93117977384247,-2.4788807326994,0.276890384300455,0.261908140156314,0.924722218384718,1.93117691133028,0.517166444747601,3.34518737791296,-2.47887620913211,-5.08784298414681,0.130090565882589,5,1.619,-1.986,0.797,0.893,0.041,3
Caenorhabditis elegans:EC50:2:Growth,Oncorhynchus mykiss:EC50:4:Mortality/Growth,7,-6.7961650564543,12.1196848734407,1.64592934467285,11.0954118030706,0.618431378515986,-6.79615554055283,-190.174381115665,176.58207003456,12.119668242996,-325.528204324141,349.767540810133,7,-0.437,1.006,0.049,-0.221,0.634,5
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:EC50:2:Mortality/Growth,6,5.89672665846637,-11.2345827657066,1.10513940327905,6.58872789799381,0.82614821934123,5.89672917389802,-57.244747893946,69.038206241742,-11.2345872654296,-139.016646953664,116.547472422805,6,1.238,-2.901,0.189,0.435,0.388,4
Caenorhabditis elegans:EC50:2:Growth,Daphnia magna:NOEC:21:Mortality/Growth,5,9.19931748873979,-18.1214255874068,1.11789973565922,19.1445790132203,0.659473603200528,9.19931420491522,-128.669377602633,147.068006012463,-18.1214200118261,-245.3217355202,209.078895496548,5,0.398,-3.178,0.034,0.185,0.766,3
Caenorhabditis elegans:EC50:2:Growth,Cyprinodon variegatus:LC50:4:Mortality,5,-52.9411313604575,83.1518835412929,0.930524942341755,521.794353312796,0.419608007520854,-52.9411271618655,-356.628292694022,250.746038370291,83.1518769086269,-404.361038678989,570.664792496243,5,-0.027,-0.438,0,-0.017,0.978,3
Caenorhabditis elegans:EC50:2:Growth,Raphidocelis subcapitata:EC50:4:Population,7,-9.27827796213291,13.1042446806524,1.49841199525559,18.6416241758462,0.664211092172281,-9.27827810964393,-35.2868007411061,16.7302445218182,13.1042448870367,-24.5491172371853,50.7576070112588,7,-0.403,0.687,0.035,-0.186,0.69,5
Caenorhabditis elegans:EC50:2:Growth,Oreochromis niloticus:LC50:2:Mortality,5,0.656300389991861,-0.51381213192914,0.973938856133269,0.278688747255437,0.255546351089249,0.656310016012836,-4.2253460410541,5.53796607307977,-0.513827732806488,-9.41835091191322,8.39069544630024,5,0.213,0.205,0.056,0.236,0.703,3
Caenorhabditis elegans:EC50:2:Growth,Oreochromis niloticus:LC50:4:Mortality,6,-0.0965220882444917,0.815020064446312,0.738233807850397,0.124185262183579,0.384784423704063,-0.096520427358943,-1.54954120626538,1.35650035154749,0.815017512231701,-1.63050565109656,3.26054067555996,6,-0.053,0.749,0.006,-0.079,0.881,4
Caenorhabditis elegans:EC50:2:Growth,Anguilla japonica:LC50:4:Mortality,5,0.425182269840789,-0.105886476654982,0.0783030201643024,0.0184917274440103,0.91607910737974,0.425187226963083,0.129841051277946,0.72053340264822,-0.105894416691899,-0.409552488012016,0.197763654628219,5,0.403,-0.071,0.73,0.855,0.065,3
Caenorhabditis elegans:EC50:2:Growth,"Daphnia magna:EC50:2:Intoxication, Immobile",5,-3.77905258765977,4.52089083306516,0.222421702324897,0.679775814394435,0.934139218207275,-3.77905313120524,-219.839748884979,212.281642622568,4.5208915833192,-260.080299229195,269.122082395834,5,-2.456,2.695,0.626,-0.791,0.111,3
Caenorhabditis elegans:EC50:2:Growth,"Rat:LOEL:NA:DART, In life observation",5,7.93560332077009,-12.3887070294861,0.37246886600174,4.76564975277801,0.841576855135445,7.93559973636535,-15.9655296410691,31.8367291137998,-12.3887009748351,-52.9928260349126,28.2154240852424,5,1.13,-0.893,0.13,0.361,0.551,3
Caenorhabditis elegans:EC50:2:Growth,Rat:LD50:NA:Acute Oral Toxicity,10,8.07412169237136,-10.6076505995372,2.11518326082969,14.0007028231729,0.639887456987182,8.07412665244597,-153.460183935072,169.608437239964,-10.607658792641,-294.3525653072,273.137247721918,10,0.411,2.05,0.04,0.199,0.581,8
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC50:5:Mortality,9,-44.7288183149866,74.3370797081642,1.9970919851854,444.168166430442,0.889014366007871,-44.7288217748892,-3978.59807702169,3889.14043347191,74.3370855926391,-6451.04836252095,6599.72253370623,9,-0.355,-1.132,0.007,-0.086,0.825,7
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC20:5:Mortality,8,-59.3500561734793,105.671609221219,1.01605424972722,447.499397443888,0.935348292366513,-59.3500445425819,-9369.68725863058,9250.98716954542,105.671588076885,-16515.3937144836,16726.7368906374,8,-0.483,-1.345,0.008,-0.089,0.835,6
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC10:5:Mortality,8,228.071530293001,-417.259128107234,1.02386033920091,6657.34763221632,0.931808463545066,228.071642493646,-1128.35643787922,1584.49972286651,-417.259332081859,-2884.43314212474,2049.91447796102,8,0.12,-2.855,0.001,0.023,0.958,6
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC5:5:Mortality,8,36.92742146315,-70.1749533007159,1.00433545920231,171.318846615851,0.931647768374034,36.9274148235907,-239.121634956357,312.976464603539,-70.1749412303608,-564.467425709531,424.11754324881,8,0.723,-4.358,0.019,0.137,0.746,6
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:BMD:5:Mortality,7,-27.1390443313178,46.8142445238644,0.909976144569513,95.8760911037505,0.931496199630251,-27.1390397154152,-165.652190310969,111.374110880139,46.8142363078147,-200.518651778461,294.147124394091,7,-0.965,0.226,0.034,-0.185,0.691,5
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC50:6:TERATOSCORE,9,-20.9337068647763,35.8034805256215,2.00624506894441,97.9092362112772,0.427820993416274,-20.9337187087695,-165.998244350212,124.130806932673,35.803500669449,-220.054462792681,291.661464131579,9,-0.071,0.321,0.002,-0.045,0.908,7
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC20:6:TERATOSCORE,9,43.677653304554,-74.4494100667653,2.01122261261862,426.543979644024,0.46789789623686,43.6776626465224,-264.265196365388,351.620521658432,-74.4494259552411,-592.678669832637,443.779817922155,9,0.04,-0.232,0.001,0.024,0.951,7
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC10:6:TERATOSCORE,9,-96.5643369151329,163.657460664131,2.01228041749101,2085.09616255496,0.648241776866986,-96.5643247131227,-1179.92881892723,986.800169500985,163.657439911402,-1771.5319435151,2098.84682333791,9,-0.038,-0.511,0,-0.018,0.964,7
Caenorhabditis elegans:EC50:2:Growth,Danio rerio:AC5:6:TERATOSCORE,9,-52.9546977422075,89.0740326913228,2.00826924462574,625.955212340942,0.770479017957374,-52.9546810716348,-330.538914556224,224.629552412955,89.0740043386268,-396.088779491138,574.236788168392,9,-0.126,-0.774,0.002,-0.046,0.907,7
